,0,1,2
1649,366,332,4
1650,405,1046,3
1651,632,565,3
1652,404,955,2
1653,829,225,5
1654,435,552,3
1655,19,94,3
1656,347,471,4
1657,870,301,5
1658,693,196,5
1659,883,508,4
1660,141,361,3
1661,839,630,4
1662,497,76,2
1663,708,281,5
1664,180,886,1
1665,557,99,5
1666,744,181,2
1667,150,135,4
1668,12,462,5
1669,649,968,3
1670,279,1050,4
1671,832,200,4
1672,941,877,4
1673,473,484,4
1674,834,233,5
1675,353,78,2
1676,550,65,2
1677,381,1380,3
1678,550,4,4
1679,681,432,3
1680,802,989,2
1681,212,6,4
1682,832,134,4
1683,740,1089,1
1684,389,328,3
1685,645,681,3
1686,279,1216,5
1687,94,473,4
1688,523,70,3
1689,127,132,5
1690,617,1467,3
1691,124,1073,3
1692,566,9,4
1693,607,960,4
1694,86,731,4
1695,475,791,4
1696,475,203,4
1697,929,175,3
1698,200,470,2
1699,244,893,1
1700,803,731,4
1701,649,619,2
1702,593,180,3
1703,534,222,5
1704,496,471,3
1705,917,961,4
1706,845,551,4
1707,26,297,4
1708,434,290,4
1709,657,31,3
1710,870,285,3
1711,37,224,5
1712,307,674,4
1713,252,187,4
1714,419,689,5
1715,321,655,5
1716,790,753,4
1717,826,268,5
1718,312,496,4
1719,304,1014,1
1720,664,761,4
1721,10,737,3
1722,373,1100,4
1723,300,226,3
1724,654,955,3
1725,416,549,3
1726,582,82,4
1727,584,638,4
1728,882,581,3
1729,91,62,3
1730,895,259,2
1731,845,779,4
1732,567,658,3
1733,454,258,2
1734,687,301,5
1735,542,160,4
1736,524,122,3
1737,882,27,3
1738,362,203,2
1739,250,24,4
1740,540,650,5
1741,255,49,4
1742,599,448,4
1743,915,202,4
1744,756,431,3
1745,255,81,5
1746,831,285,3
1747,238,478,5
1748,410,49,5
1749,63,231,2
1750,777,196,4
1751,235,288,4
1752,914,303,3
1753,226,13,4
1754,579,328,3
1755,874,268,4
1756,421,256,4
1757,449,395,2
1758,869,287,4
1759,48,1075,2
1760,560,509,3
1761,647,71,4
1762,541,63,4
1763,846,199,3
1764,502,198,4
1765,829,48,5
1766,845,171,4
1767,434,138,2
1768,275,469,3
1769,457,190,5
1770,617,89,1
1771,311,488,5
1772,193,177,3
1773,415,316,5
1774,268,792,4
1775,670,116,3
1776,329,212,5
1777,647,303,5
1778,592,236,4
1779,608,749,4
1780,164,68,3
1781,58,518,4
1782,757,825,3
1783,268,170,5
1784,188,95,5
1785,434,16,2
1786,881,130,4
1787,607,332,4
1788,937,327,2
1789,862,315,5
1790,261,726,3
1791,197,22,4
1792,12,438,1
1793,152,293,2
1794,0,188,3
1795,587,754,3
1796,654,336,2
1797,182,484,5
1798,846,78,4
1799,269,670,4
1800,905,1008,2
1801,35,288,2
1802,479,503,4
1803,129,931,3
1804,658,489,4
1805,5,481,4
1806,390,507,2
1807,641,14,5
1808,592,1220,3
1809,12,577,3
1810,942,525,4
1811,233,928,1
1812,539,332,4
1813,279,1034,4
1814,494,218,4
1815,842,384,3
1816,404,1207,1
1817,544,430,3
1818,17,487,3
1819,523,274,3
1820,835,287,1
1821,331,8,4
1822,853,128,3
1823,801,656,4
1824,424,1313,3
1825,739,937,1
1826,476,545,4
1827,406,93,4
1828,895,712,2
1829,507,143,3
1830,290,769,4
1831,496,500,2
1832,477,110,3
1833,150,257,5
1834,700,302,4
1835,708,228,2
1836,566,204,3
1837,572,204,3
1838,111,312,5
1839,689,430,2
1840,390,75,3
1841,637,187,3
1842,621,282,4
1843,890,923,5
1844,289,691,5
1845,875,877,2
1846,378,416,5
1847,159,718,3
1848,415,657,5
1849,244,595,4
1850,588,339,1
1851,333,57,4
1852,711,93,4
1853,756,1,3
1854,91,189,4
1855,220,2,4
1856,452,958,4
1857,234,970,4
1858,25,236,3
1859,150,1040,3
1860,653,282,5
1861,91,198,3
1862,253,180,5
1863,645,876,3
1864,82,337,4
1865,91,155,4
1866,902,368,4
1867,741,99,5
1868,811,260,1
1869,67,925,1
1870,0,111,1
1871,792,1186,2
1872,536,186,4
1873,404,1564,1
1874,529,482,3
1875,797,492,3
1876,271,650,4
1877,400,0,2
1878,377,185,3
1879,632,664,3
1880,652,596,4
1881,57,1098,2
1882,788,136,2
1883,832,1153,4
1884,761,255,3
1885,545,891,4
1886,772,11,3
1887,143,596,4
1888,209,78,4
1889,302,276,3
1890,881,224,5
1891,588,270,3
1892,449,1060,4
1893,654,1537,3
1894,746,110,4
1895,341,1299,1
1896,176,747,3
1897,647,796,3
1898,698,932,3
1899,765,662,5
1900,75,120,2
1901,235,274,3
1902,906,709,4
1903,942,199,4
1904,1,257,3
1905,814,1077,2
1906,915,65,3
1907,647,3,1
1908,780,1499,5
1909,296,156,2
1910,1,315,5
1911,837,44,4
1912,837,253,3
1913,180,111,1
1914,825,342,5
1915,663,88,5
1916,716,281,5
1917,371,263,4
1918,325,231,2
1919,449,478,4
1920,496,185,4
1921,325,518,5
1922,12,291,5
1923,467,468,4
1924,724,275,4
1925,22,462,4
1926,760,325,1
1927,832,270,5
1928,803,479,5
1929,797,747,5
1930,63,683,4
1931,697,510,2
1932,124,48,3
1933,37,446,5
1934,127,57,3
1935,879,526,4
1936,803,287,1
1937,12,673,3
1938,751,886,1
1939,779,132,5
1940,451,442,5
1941,255,553,4
1942,351,91,3
1943,115,757,1
1944,238,204,3
1945,191,254,2
1946,217,662,3
1947,932,131,3
1948,278,11,2
1949,362,54,5
1950,401,136,4
1951,652,481,2
1952,746,389,4
1953,681,10,4
1954,278,1120,4
1955,771,303,4
1956,633,289,3
1957,918,357,3
1958,185,202,5
1959,502,233,5
1960,103,543,3
1961,95,195,4
1962,587,450,5
1963,379,548,3
1964,384,171,2
1965,287,96,4
1966,326,409,2
1967,206,721,3
1968,547,184,5
1969,707,689,4
1970,134,76,4
1971,307,530,4
1972,698,1032,4
1973,803,24,4
1974,537,691,3
1975,435,131,1
1976,15,30,5
1977,398,78,3
1978,629,831,2
1979,536,345,3
1980,747,182,4
1981,416,824,4
1982,436,500,4
1983,866,256,4
1984,665,830,2
1985,302,482,5
1986,492,174,4
1987,296,270,2
1988,17,80,3
1989,5,241,4
1990,876,69,5
1991,708,0,4
1992,377,1477,3
1993,814,180,5
1994,307,670,4
1995,881,418,5
1996,209,162,3
1997,404,621,1
1998,268,663,5
1999,480,677,3
2000,400,116,3
2001,142,681,3
2002,616,73,5
2003,221,1056,4
2004,750,6,3
2005,377,212,5
2006,698,49,3
2007,626,739,1
2008,898,654,4
2009,348,99,4
2010,720,875,3
2011,665,479,4
2012,178,689,1
2013,398,1,3
2014,869,658,4
2015,605,826,3
2016,192,749,4
2017,619,299,3
2018,298,85,4
2019,746,899,5
2020,838,844,4
2021,762,1005,2
2022,662,404,3
2023,795,332,5
2024,327,234,3
2025,378,401,3
2026,178,1126,1
2027,473,106,3
2028,429,1239,3
2029,298,180,3
2030,245,430,3
2031,278,233,2
2032,814,201,4
2033,179,185,4
2034,789,549,4
2035,133,257,4
2036,471,121,3
2037,326,32,3
2038,310,238,3
2039,397,238,3
2040,342,448,5
2041,869,519,5
2042,866,55,5
2043,279,495,5
2044,877,795,2
2045,333,495,3
2046,82,719,4
2047,150,558,2
2048,193,970,3
2049,349,602,5
2050,900,1040,5
2051,94,142,4
2052,739,321,3
2053,604,283,2
2054,504,500,2
2055,446,236,4
2056,647,193,5
2057,696,180,4
2058,63,237,4
2059,327,331,3
2060,935,19,5
2061,697,511,4
2062,560,701,3
2063,591,500,4
2064,434,380,4
2065,253,101,3
2066,918,312,5
2067,58,639,5
2068,795,448,4
2069,89,820,3
2070,292,513,4
2071,666,315,4
2072,623,235,3
2073,531,203,5
2074,404,638,1
2075,253,257,4
2076,498,485,3
2077,338,638,4
2078,408,889,1
2079,141,168,5
2080,107,318,5
2081,84,475,3
2082,87,885,5
2083,744,285,1
2084,99,347,3
2085,377,256,4
2086,774,343,5
2087,895,174,2
2088,789,225,3
2089,652,81,4
2090,803,88,4
2091,215,225,3
2092,746,477,4
2093,690,630,4
2094,107,404,3
2095,709,196,4
2096,560,208,4
2097,786,750,4
2098,494,10,5
2099,929,236,3
2100,55,193,5
2101,576,24,4
2102,560,434,3
2103,41,976,2
2104,835,326,3
2105,552,98,5
2106,338,98,4
2107,221,449,3
2108,307,677,3
2109,206,275,2
2110,57,170,5
2111,789,1027,3
2112,893,288,2
2113,243,945,4
2114,642,366,4
2115,805,75,3
2116,752,656,5
2117,503,198,4
2118,876,556,4
2119,81,221,3
2120,806,1090,3
2121,540,559,3
2122,818,181,4
2123,151,595,2
2124,465,898,5
2125,245,446,3
2126,353,422,4
2127,814,416,5
2128,789,61,3
2129,667,270,4
2130,41,741,4
2131,238,8,5
2132,535,208,2
2133,420,422,2
2134,121,189,4
2135,654,447,4
2136,928,27,4
2137,649,429,4
2138,910,153,4
2139,842,1064,3
2140,183,1009,4
2141,261,446,3
2142,748,704,4
2143,392,355,3
2144,444,817,1
2145,762,69,5
2146,478,174,4
2147,266,113,5
2148,732,19,5
2149,364,894,4
2150,586,314,4
2151,326,49,3
2152,716,321,5
2153,496,69,4
2154,449,190,5
2155,451,480,5
2156,613,286,3
2157,423,507,3
2158,233,162,3
2159,660,526,4
2160,120,478,5
2161,889,229,3
2162,268,195,1
2163,886,759,5
2164,302,385,4
2165,59,6,5
2166,486,1073,1
2167,183,505,4
2168,148,327,2
2169,445,886,4
2170,312,227,3
2171,235,49,3
2172,206,537,2
2173,697,484,4
2174,200,453,2
2175,891,275,4
2176,405,38,4
2177,641,203,4
2178,265,123,4
2179,425,660,4
2180,497,159,5
2181,896,201,2
2182,428,825,3
2183,532,106,3
2184,540,622,3
2185,881,171,5
2186,503,578,4
2187,759,215,2
2188,346,84,5
2189,663,3,4
2190,369,284,3
2191,652,379,3
2192,404,1383,1
2193,12,229,3
2194,618,232,4
2195,507,268,4
2196,638,50,2
2197,654,1632,3
2198,192,259,1
2199,254,568,1
2200,619,111,4
2201,898,257,5
2202,528,285,4
2203,580,268,3
2204,726,719,2
2205,930,236,3
2206,52,227,3
2207,504,163,4
2208,331,94,5
2209,499,312,3
2210,918,254,4
2211,74,844,3
2212,396,185,5
2213,503,402,3
2214,662,356,5
2215,534,720,3
2216,404,774,1
2217,167,865,5
2218,561,97,4
2219,773,1304,3
2220,392,632,2
2221,372,413,3
2222,804,163,3
2223,485,1301,3
2224,266,544,2
2225,714,1214,1
2226,290,234,2
2227,57,954,4
2228,99,287,2
2229,12,869,3
2230,646,249,3
2231,404,287,5
2232,263,477,5
2233,523,844,5
2234,506,894,5
2235,692,734,4
2236,384,45,5
2237,266,714,4
2238,416,264,3
2239,282,626,4
2240,83,321,3
2241,341,239,3
2242,268,602,5
2243,176,323,4
2244,289,143,3
2245,881,1443,4
2246,602,418,2
2247,326,366,4
2248,464,168,4
2249,157,797,4
2250,450,983,4
2251,108,99,4
2252,362,163,2
2253,79,886,4
2254,423,680,3
2255,4,362,3
2256,91,49,5
2257,469,117,4
2258,158,293,4
2259,89,738,5
2260,600,11,3
2261,665,78,3
2262,514,258,3
2263,454,446,4
2264,494,440,3
2265,376,507,4
2266,714,590,4
2267,778,251,3
2268,396,356,5
2269,553,1011,3
2270,197,23,2
2271,665,292,3
2272,531,531,3
2273,414,747,5
2274,788,627,3
2275,824,410,3
2276,300,410,1
2277,863,355,4
2278,294,581,5
2279,842,76,2
2280,779,97,1
2281,129,89,4
2282,121,508,4
2283,750,557,3
2284,434,173,5
2285,185,1398,2
2286,398,94,3
2287,406,641,2
2288,914,312,4
2289,310,591,5
2290,879,411,3
2291,400,662,1
2292,623,281,4
2293,921,1034,3
2294,99,677,3
2295,535,861,3
2296,288,472,1
2297,325,562,3
2298,586,748,2
2299,877,484,3
2300,505,146,3
2301,161,27,4
2302,776,134,3
2303,471,369,4
2304,161,236,4
2305,485,20,3
2306,5,284,3
2307,398,432,3
2308,444,78,4
2309,544,175,4
2310,499,471,3
2311,842,549,3
2312,292,182,4
2313,605,332,5
2314,209,151,5
2315,137,11,5
2316,393,216,5
2317,765,356,4
2318,292,285,3
2319,884,27,4
2320,428,178,3
2321,520,94,3
2322,544,819,3
2323,12,766,1
2324,327,519,5
2325,212,1,4
2326,267,1053,1
2327,52,280,4
2328,317,23,4
2329,129,716,3
2330,200,117,1
2331,292,636,3
2332,12,68,4
2333,209,203,5
2334,179,789,1
2335,544,449,2
2336,706,1162,4
2337,623,1066,4
2338,290,684,5
2339,888,257,4
2340,922,741,4
2341,143,741,4
2342,653,247,2
2343,270,1265,2
2344,605,272,4
2345,292,30,2
2346,285,214,3
2347,605,476,4
2348,21,225,4
2349,531,1188,5
2350,842,198,3
2351,923,133,4
2352,587,66,1
2353,287,527,4
2354,851,6,3
2355,98,172,4
2356,151,219,5
2357,793,284,5
2358,617,1065,3
2359,69,82,4
2360,12,402,2
2361,404,417,5
2362,473,131,4
2363,877,235,2
2364,702,321,3
2365,393,95,5
2366,516,130,3
2367,613,24,1
2368,787,0,3
2369,300,741,4
2370,20,838,1
2371,591,98,5
2372,845,738,4
2373,497,203,2
2374,773,384,1
2375,327,184,4
2376,661,290,2
2377,199,173,5
2378,453,470,3
2379,98,167,5
2380,242,1038,4
2381,167,1046,2
2382,278,1401,1
2383,904,716,1
2384,588,288,3
2385,95,483,5
2386,266,168,5
2387,623,320,4
2388,891,434,4
2389,150,715,2
2390,662,844,3
2391,430,878,3
2392,500,275,4
2393,891,428,4
2394,270,509,4
2395,845,1177,2
2396,603,199,1
2397,255,124,5
2398,880,105,4
2399,329,446,4
2400,12,731,5
2401,842,207,3
2402,214,420,4
2403,275,239,4
2404,270,762,3
2405,243,526,5
2406,267,579,3
2407,93,264,4
2408,540,167,4
2409,537,275,1
2410,397,182,4
2411,531,1427,4
2412,740,76,3
2413,506,249,5
2414,127,321,2
2415,387,671,4
2416,134,1207,3
2417,757,1000,5
2418,377,172,5
2419,12,668,1
2420,15,281,5
2421,91,95,4
2422,560,95,1
2423,898,422,4
2424,838,865,2
2425,644,257,3
2426,739,287,4
2427,180,326,3
2428,449,475,4
2429,488,751,5
2430,296,30,3
2431,388,582,2
2432,143,72,3
2433,108,190,4
2434,488,303,3
2435,733,604,4
2436,594,234,3
2437,495,527,4
2438,595,49,5
2439,115,247,3
2440,363,324,4
2441,0,176,5
2442,508,878,1
2443,882,395,2
2444,12,57,4
2445,245,16,2
2446,641,793,4
2447,568,24,4
2448,220,23,5
2449,746,662,5
2450,59,14,4
2451,882,282,4
2452,180,1085,1
2453,220,239,4
2454,143,650,4
2455,292,232,2
2456,845,59,4
2457,94,545,2
2458,189,988,3
2459,844,895,3
2460,254,832,4
2461,302,378,4
2462,445,339,2
2463,670,503,4
2464,415,16,2
2465,17,628,3
2466,869,153,4
2467,576,379,3
2468,843,256,4
2469,325,215,2
2470,861,11,5
2471,898,709,3
2472,653,150,4
2473,917,432,2
2474,416,357,2
2475,455,1056,3
2476,275,87,3
2477,720,654,2
2478,362,390,2
2479,732,220,4
2480,842,449,2
2481,449,699,1
2482,742,337,1
2483,373,287,4
2484,863,72,5
2485,882,515,4
2486,664,297,3
2487,752,193,4
2488,177,567,4
2489,554,149,4
2490,404,1575,1
2491,406,94,3
2492,157,117,5
2493,58,563,2
2494,232,142,4
2495,441,987,1
2496,390,96,4
2497,647,88,4
2498,935,1010,4
2499,882,208,3
2500,250,595,3
2501,853,504,4
2502,312,64,2
2503,263,182,5
2504,127,167,4
2505,378,450,4
2506,886,1238,3
2507,353,221,3
2508,129,76,5
2509,696,454,4
2510,469,221,3
2511,550,95,5
2512,294,415,4
2513,560,150,2
2514,267,91,4
2515,620,120,3
2516,863,230,3
2517,232,193,4
2518,266,126,5
2519,605,178,5
2520,876,691,4
2521,715,601,5
2522,185,982,3
2523,217,152,4
2524,617,1220,2
2525,892,146,3
2526,405,644,5
2527,229,69,4
2528,762,15,5
2529,179,200,2
2530,48,366,3
2531,845,232,5
2532,101,654,3
2533,938,117,5
2534,934,863,5
2535,812,293,1
2536,273,872,3
2537,884,382,2
2538,391,302,4
2539,706,80,2
2540,626,91,4
2541,372,647,4
2542,266,171,5
2543,286,293,5
2544,246,750,3
2545,398,288,4
2546,51,116,4
2547,607,215,5
2548,539,279,3
2549,436,203,5
2550,108,225,5
2551,275,3,4
2552,714,86,4
2553,333,234,3
2554,362,126,4
2555,937,844,1
2556,781,1608,1
2557,267,726,2
2558,869,653,4
2559,248,171,3
2560,270,327,2
2561,891,421,1
2562,278,192,2
2563,118,525,2
2564,14,219,4
2565,803,434,3
2566,587,130,5
2567,452,10,5
2568,785,274,4
2569,202,741,3
2570,644,172,4
2571,129,78,5
2572,390,627,4
2573,822,86,5
2574,391,315,5
2575,82,567,4
2576,14,822,2
2577,69,173,5
2578,683,727,2
2579,846,443,3
2580,697,655,1
2581,933,649,4
2582,845,397,1
2583,275,79,3
2584,681,1046,3
2585,621,297,4
2586,652,185,5
2587,373,185,5
2588,763,741,3
2589,405,461,5
2590,398,746,5
2591,846,172,5
2592,850,1104,4
2593,436,318,5
2594,253,195,4
2595,457,286,4
2596,439,689,4
2597,174,495,5
2598,362,221,5
2599,505,460,2
2600,416,244,4
2601,846,163,3
2602,777,1272,3
2603,226,404,2
2604,458,297,3
2605,443,285,2
2606,505,656,5
2607,278,235,5
2608,838,180,3
2609,715,293,4
2610,522,731,4
2611,845,482,5
2612,44,99,5
2613,267,1034,2
2614,312,662,5
2615,775,431,1
2616,538,235,3
2617,108,157,1
2618,220,160,3
2619,86,253,4
2620,789,925,2
2621,748,124,5
2622,774,899,3
2623,499,294,4
2624,638,154,3
2625,505,971,3
2626,600,258,1
2627,462,312,4
2628,583,171,4
2629,341,92,4
2630,754,303,4
2631,384,207,3
2632,274,185,3
2633,19,93,2
2634,404,53,2
2635,149,0,4
2636,711,59,1
2637,150,184,4
2638,194,131,5
2639,762,86,2
2640,895,653,3
2641,170,326,4
2642,405,203,5
2643,486,269,5
2644,302,368,1
2645,592,1034,3
2646,725,116,1
2647,5,496,4
2648,617,678,1
2649,456,286,4
2650,59,96,3
2651,91,257,4
2652,941,214,5
2653,424,428,4
2654,772,95,2
2655,882,182,5
2656,452,383,2
2657,103,411,3
2658,346,420,2
2659,428,213,3
2660,344,42,3
2661,292,558,2
2662,832,557,4
2663,313,1138,5
2664,12,566,1
2665,620,394,4
2666,497,88,5
2667,888,434,4
2668,398,1183,3
2669,629,297,5
2670,405,3,2
2671,864,100,1
2672,935,258,3
2673,912,57,5
2674,279,1,3
2675,517,234,4
2676,234,922,4
2677,861,23,4
2678,549,303,3
2679,0,162,4
2680,803,630,3
2681,196,778,2
2682,212,172,5
2683,353,791,4
2684,547,11,5
2685,670,580,2
2686,465,171,4
2687,263,400,5
2688,221,120,3
2689,143,532,4
2690,898,185,4
2691,78,245,5
2692,187,76,4
2693,70,196,5
2694,150,1046,2
2695,327,49,4
2696,384,88,4
2697,758,297,4
2698,6,640,5
2699,648,274,2
2700,692,938,4
2701,220,69,3
2702,438,245,4
2703,121,569,3
2704,867,428,2
2705,268,738,1
2706,94,1218,1
2707,566,302,3
2708,57,282,1
2709,311,624,3
2710,846,221,5
2711,13,221,4
2712,111,299,4
2713,180,241,1
2714,253,268,2
2715,115,514,4
2716,5,457,1
2717,547,594,4
2718,516,754,3
2719,338,143,3
2720,429,6,3
2721,326,434,4
2722,499,411,1
2723,279,1059,3
2724,935,18,5
2725,425,604,4
2726,853,194,3
2727,398,1231,3
2728,536,683,3
2729,317,1047,4
2730,861,978,5
2731,600,227,5
2732,620,87,2
2733,505,434,5
2734,275,525,4
2735,839,524,5
2736,917,487,3
2737,508,686,1
2738,453,54,2
2739,134,474,4
2740,636,846,3
2741,268,110,1
2742,384,497,3
2743,816,596,2
2744,880,489,4
2745,544,270,3
2746,639,32,3
2747,475,780,4
2748,805,44,4
2749,27,293,3
2750,103,455,3
2751,58,707,4
2752,342,257,5
2753,136,684,5
2754,432,136,5
2755,342,210,5
2756,109,574,3
2757,285,182,4
2758,499,1440,2
2759,313,8,4
2760,406,200,4
2761,653,454,3
2762,766,99,5
2763,678,99,3
2764,473,920,3
2765,594,107,2
2766,150,428,5
2767,9,603,4
2768,127,496,3
2769,91,1209,1
2770,278,750,4
2771,772,474,3
2772,58,434,5
2773,750,944,3
2774,585,155,4
2775,404,1516,1
2776,491,530,4
2777,438,287,3
2778,185,819,2
2779,12,623,5
2780,294,88,5
2781,428,734,4
2782,626,510,4
2783,278,830,5
2784,221,69,3
2785,313,0,5
2786,124,268,1
2787,360,155,4
2788,479,208,4
2789,544,745,4
2790,393,560,4
2791,285,639,5
2792,342,227,5
2793,398,32,3
2794,99,339,3
2795,299,832,4
2796,932,470,3
2797,448,543,3
2798,654,693,3
2799,787,442,4
2800,898,237,2
2801,398,586,3
2802,935,312,4
2803,446,68,4
2804,177,110,4
2805,696,256,5
2806,794,318,4
2807,885,558,2
2808,621,98,4
2809,795,366,5
2810,209,93,4
2811,473,514,5
2812,675,268,2
2813,628,708,3
2814,194,1415,2
2815,68,1016,5
2816,98,974,3
2817,188,819,1
2818,599,650,4
2819,431,619,4
2820,672,309,5
2821,541,647,4
2822,297,177,5
2823,893,1047,4
2824,775,705,3
2825,343,695,3
2826,636,120,4
2827,285,231,4
2828,270,175,3
2829,327,635,3
2830,258,927,4
2831,419,282,5
2832,726,230,3
2833,151,14,5
2834,731,288,3
2835,55,257,4
2836,221,636,2
2837,803,80,4
2838,617,632,3
2839,775,563,3
2840,653,1015,4
2841,458,335,2
2842,531,1187,4
2843,81,528,4
2844,157,182,3
2845,473,381,3
2846,16,6,4
2847,159,1018,5
2848,747,208,4
2849,502,422,5
2850,882,476,5
2851,267,183,4
2852,770,221,2
2853,457,178,4
2854,499,516,4
2855,639,90,4
2856,496,509,3
2857,483,247,4
2858,249,474,4
2859,605,152,3
2860,325,434,3
2861,370,503,4
2862,498,96,4
2863,744,922,3
2864,150,182,3
2865,372,419,4
2866,585,558,5
2867,267,182,4
2868,777,173,4
2869,499,1162,1
2870,0,102,1
2871,362,1008,2
2872,234,152,4
2873,885,731,3
2874,503,383,2
2875,652,76,3
2876,541,951,4
2877,918,27,4
2878,718,254,2
2879,449,647,5
2880,31,627,4
2881,90,503,3
2882,53,236,4
2883,390,203,3
2884,296,24,4
2885,356,686,3
2886,665,1450,3
2887,292,467,2
2888,292,444,4
2889,542,215,4
2890,435,432,5
2891,58,822,5
2892,57,1100,5
2893,473,648,4
2894,892,236,4
2895,195,844,4
2896,377,673,3
2897,361,1024,2
2898,384,1127,3
2899,36,61,5
2900,879,450,2
2901,215,128,4
2902,896,1530,4
2903,246,258,3
2904,406,160,2
2905,130,743,4
2906,683,375,3
2907,190,271,4
2908,478,407,5
2909,547,596,4
2910,289,1284,3
2911,869,196,5
2912,709,181,4
2913,237,117,3
2914,931,53,4
2915,795,417,4
2916,20,618,2
2917,5,46,3
2918,914,333,3
2919,937,594,2
2920,665,384,3
